date,state,total_vaccinations,total_distributed,people_vaccinated,people_fully_vaccinated_per_hundred,total_vaccinations_per_hundred,people_fully_vaccinated,people_vaccinated_per_hundred,distributed_per_hundred,daily_vaccinations_raw,daily_vaccinations_per_million,share_doses_used,fips,deaths,new_cases,total_cases,population
2021-03-15,New Mexico,952566.0,1035005.0,613331.0,16.87,45.43,353640.0,29.25,49.36,10395.0,8086.0,0.92,35,3855,177,188488,2096600
2021-03-15,New York,6443462.0,8237955.0,4323082.0,10.83,33.12,2106643.0,22.22,42.35,148404.0,7543.0,0.782,36,48537,7119,1748739,19455200
2021-03-15,North Carolina,3480495.0,4267910.0,2233748.0,11.95,33.19,1253054.0,21.3,40.69,66021.0,8153.0,0.816,37,11739,3114,893871,10487000
2021-03-15,North Dakota,321677.0,344170.0,198656.0,14.9,42.21,113549.0,26.07,45.16,4648.0,8565.0,0.935,38,1488,25,101141,762100
2021-03-15,Northern Mariana Islands,22134.0,44010.0,12956.0,16.11,38.91,9162.0,22.78,77.37,0.0,4360.0,0.503,69,2,0,154,56800
2021-03-15,Ohio,3819317.0,4748935.0,2441898.0,12.21,32.67,1426711.0,20.89,40.63,87170.0,7523.0,0.804,39,17871,1149,990340,11690100
2021-03-15,Oklahoma,1483295.0,1981405.0,955816.0,13.07,37.49,517222.0,24.16,50.07,18098.0,6594.0,0.7490000000000001,40,4701,310,432793,3956500
2021-03-15,Oregon,1387803.0,1642605.0,888090.0,12.05,32.9,508427.0,21.06,38.95,21332.0,6372.0,0.845,41,2333,255,159872,4217500
2021-03-15,Pennsylvania,4283453.0,5446125.0,2862957.0,11.11,33.46,1422010.0,22.36,42.54,92155.0,10577.0,0.787,42,24630,1858,972772,12801800
2021-03-15,Puerto Rico,748982.0,1439970.0,473540.0,8.77,23.45,279934.0,14.83,45.09,107.0,5173.0,0.52,72,2080,193,136986,3193400
2021-03-15,Rhode Island,388420.0,463415.0,276994.0,11.06,36.67,117146.0,26.15,43.74,14227.0,8319.0,0.838,44,2576,985,131751,1059300
2021-03-15,South Carolina,1618854.0,1935035.0,1042042.0,11.38,31.44,586073.0,20.24,37.58,35354.0,6613.0,0.8370000000000001,45,8878,767,534188,5148600
2021-03-15,South Dakota,378505.0,457035.0,244353.0,15.62,42.79,138196.0,27.62,51.66,5440.0,8435.0,0.828,46,1912,26,114649,884600
2021-03-15,Tennessee,1952377.0,2718400.0,1260166.0,9.82,28.59,670717.0,18.45,39.81,31031.0,6132.0,0.718,47,11535,2995,778768,6830000
2021-03-15,Texas,8547673.0,10967665.0,5509231.0,9.89,29.48,2866512.0,19.0,37.82,125727.0,7273.0,0.779,48,46690,4656,2728799,28997300
2021-03-15,Utah,1008582.0,1144940.0,612437.0,8.3,31.46,266179.0,19.1,35.71,1087.0,7792.0,0.8809999999999999,49,2027,221,378658,3206300
2021-03-15,Vermont,239136.0,292890.0,153973.0,12.85,38.32,80189.0,24.68,46.94,7526.0,9249.0,0.816,50,214,102,16992,623900
2021-03-15,Virgin Islands,27261.0,46500.0,17930.0,8.22,26.04,8608.0,17.13,44.42,51.0,5741.0,0.586,78,25,0,2773,104600
2021-03-15,Virginia,2951945.0,3291575.0,1913741.0,12.75,34.58,1088037.0,22.42,38.56,59659.0,7791.0,0.897,51,10060,1130,595865,8535700
2021-03-15,Washington,2626048.0,3132270.0,1686163.0,12.54,34.49,954856.0,22.14,41.13,63519.0,7744.0,0.838,53,5192,1119,353344,7614800
2021-03-15,West Virginia,686081.0,823965.0,418889.0,14.57,38.28,261032.0,23.37,45.98,1745.0,6670.0,0.833,54,2531,210,135678,1792200
2021-03-15,Wisconsin,2107896.0,2233235.0,1346547.0,12.94,36.2,753712.0,23.13,38.36,35030.0,7434.0,0.9440000000000001,55,7179,332,625888,5822500
2021-03-15,Wyoming,212499.0,270015.0,129287.0,14.02,36.72,81121.0,22.34,46.65,589.0,6645.0,0.787,56,691,164,55372,578700
2021-03-16,Alabama,1332298.0,2004160.0,871536.0,10.44,27.17,511869.0,17.77,40.87,25879.0,5574.0,0.665,1,10337,488,508717,4903600
2021-03-16,Alaska,339647.0,484795.0,206403.0,18.3,46.43,133907.0,28.21,66.27,2506.0,7218.0,0.701,2,292,103,60352,731400
2021-03-16,Arizona,2655283.0,3137385.0,1655300.0,12.91,36.48,939580.0,22.74,43.1,49662.0,8036.0,0.846,4,16574,492,835995,7277900
2021-03-16,Arkansas,897059.0,1332600.0,589436.0,10.44,29.73,314915.0,19.53,44.16,4471.0,5411.0,0.6729999999999999,5,5493,396,328482,3017400
2021-03-16,California,12686451.0,17386130.0,8540236.0,10.51,32.11,4153287.0,21.61,44.0,379843.0,6366.0,0.73,6,56743,2062,3628489,39513700
2021-03-16,Colorado,1948333.0,2345060.0,1239039.0,12.65,33.83,728689.0,21.52,40.72,14616.0,7383.0,0.831,8,6129,322,447149,5758500
2021-03-16,Connecticut,1460334.0,1749215.0,964706.0,14.5,40.96,517141.0,27.06,49.06,17895.0,8601.0,0.835,9,7799,853,294782,3565400
2021-03-16,Delaware,338429.0,436865.0,211783.0,12.61,34.75,122819.0,21.75,44.86,4533.0,7823.0,0.775,10,1514,137,91362,973800
2021-03-16,District of Columbia,274424.0,398805.0,128836.0,9.52,38.88,67181.0,18.26,56.51,3233.0,8452.0,0.688,11,1042,107,42730,705700
2021-03-16,Florida,7197889.0,9824045.0,4436541.0,11.63,33.51,2498540.0,20.66,45.74,81534.0,8224.0,0.733,12,32448,4791,1984417,21479100
2021-03-16,Georgia,2810272.0,4188145.0,1707798.0,9.88,26.47,1048574.0,16.08,39.45,20188.0,5437.0,0.6709999999999999,13,17735,1862,1011921,10617100
2021-03-16,Guam,67081.0,87860.0,37235.0,17.67,40.47,29293.0,22.46,53.0,474.0,7486.0,0.763,66,135,0,9010,165700
2021-03-16,Hawaii,546123.0,718390.0,339603.0,14.91,38.57,211174.0,23.99,50.74,7888.0,8276.0,0.76,15,448,45,28366,1415900
2021-03-16,Idaho,566079.0,718305.0,348653.0,12.04,31.68,215214.0,19.51,40.19,6420.0,6144.0,0.7879999999999999,16,1931,359,176161,1787100
2021-03-16,Illinois,4379055.0,5531315.0,2856270.0,12.24,34.56,1551538.0,22.54,43.65,81132.0,8771.0,0.792,17,23235,1982,1215745,12672400
2021-03-16,Indiana,2170644.0,2786140.0,1323727.0,12.77,32.24,859950.0,19.66,41.39,10332.0,5895.0,0.779,18,12876,564,676799,6732700
2021-03-16,Iowa,1155003.0,1342995.0,755782.0,13.6,36.61,428963.0,23.95,42.57,9924.0,9175.0,0.86,19,5658,548,343851,3155100
2021-03-16,Kansas,917107.0,1264705.0,628555.0,11.47,31.48,334212.0,21.58,43.41,7530.0,8113.0,0.725,20,4835,36,301170,2913000
2021-03-16,Kentucky,1547563.0,1942585.0,1051308.0,12.17,34.64,543741.0,23.53,43.48,15069.0,8113.0,0.797,21,5166,879,420889,4467400
2021-03-16,Louisiana,1494482.0,2048220.0,945870.0,11.92,32.15,554135.0,20.35,44.06,10023.0,6396.0,0.73,22,9925,992,440196,4649200
2021-03-16,Maine,528109.0,624990.0,354594.0,14.35,39.29,192866.0,26.38,46.49,4840.0,10191.0,0.845,23,725,189,47388,1344100
2021-03-16,Maryland,2033434.0,2583900.0,1363597.0,12.66,33.63,765676.0,22.55,42.74,42246.0,7524.0,0.787,24,8080,660,394900,6045800
2021-03-16,Massachusetts,2633498.0,3069880.0,1759203.0,13.22,38.21,911506.0,25.52,44.54,12827.0,8443.0,0.858,25,16688,1202,612778,6892900
2021-03-16,Michigan,3245598.0,4269320.0,2105973.0,11.93,32.5,1191877.0,21.09,42.75,75513.0,6556.0,0.76,26,16796,2796,675483,9985800
2021-03-16,Minnesota,2046151.0,2350780.0,1358707.0,13.12,36.28,739883.0,24.09,41.68,8769.0,7578.0,0.87,27,6817,708,498994,5639900
2021-03-16,Mississippi,906140.0,1249855.0,595233.0,11.08,30.45,329647.0,20.0,42.0,2074.0,6024.0,0.725,28,6929,369,301250,2975900
2021-03-16,Missouri,1907859.0,2433085.0,1212720.0,10.62,31.09,651541.0,19.76,39.64,10776.0,6070.0,0.784,29,8797,670,579229,6137400
2021-03-16,Montana,401716.0,483525.0,254359.0,14.26,37.59,152426.0,23.8,45.24,2858.0,7769.0,0.831,30,1397,414,102469,1068800
2021-03-16,Nebraska,697176.0,871170.0,449836.0,13.36,36.04,258407.0,23.25,45.04,12345.0,7598.0,0.8,31,2238,206,205646,1934500
2021-03-16,Nevada,1020137.0,1188400.0,644080.0,11.8,33.12,363581.0,20.91,38.58,6332.0,7197.0,0.858,32,5136,358,299875,3080400
2021-03-16,New Hampshire,471480.0,581545.0,339922.0,11.84,34.68,161024.0,25.0,42.77,6254.0,8147.0,0.8109999999999999,33,1202,257,79070,1359700
2021-03-16,New Jersey,3174729.0,3656595.0,2199384.0,12.72,35.74,1129830.0,24.76,41.17,61769.0,8609.0,0.868,34,23966,3717,844857,8881900
2021-03-16,New Mexico,970496.0,1107735.0,621579.0,17.34,46.28,363688.0,29.64,52.83,17930.0,8958.0,0.8759999999999999,35,3862,176,188664,2096600
2021-03-16,New York,6571852.0,8618515.0,4404294.0,11.11,33.78,2160663.0,22.64,44.3,128390.0,7685.0,0.763,36,48624,6711,1755450,19455200
2021-03-16,North Carolina,3564207.0,4339140.0,2293986.0,12.3,33.98,1289585.0,21.87,41.37,83712.0,8923.0,0.821,37,11753,1795,895666,10487000
2021-03-16,North Dakota,321693.0,362400.0,198709.0,14.91,42.21,113616.0,26.08,47.56,16.0,8220.0,0.888,38,1489,149,101290,762100
2021-03-16,Northern Mariana Islands,22604.0,44010.0,13159.0,16.58,39.74,9429.0,23.13,77.37,470.0,4764.0,0.514,69,2,0,154,56800
2021-03-16,Ohio,3862956.0,5027395.0,2466334.0,12.38,33.05,1446823.0,21.1,43.01,43639.0,7421.0,0.768,39,17992,1883,992223,11690100
2021-03-16,Oklahoma,1488390.0,2057835.0,960142.0,13.09,37.61,517951.0,24.26,52.01,5095.0,6539.0,0.723,40,4788,232,433025,3956500
2021-03-16,Oregon,1412282.0,1802395.0,905439.0,12.29,33.48,518520.0,21.47,42.73,24479.0,6446.0,0.784,41,2348,212,160084,4217500
2021-03-16,Pennsylvania,4340831.0,5533725.0,2901757.0,11.27,33.91,1442681.0,22.67,43.23,57378.0,9112.0,0.784,42,24714,3100,975872,12801800
2021-03-16,Puerto Rico,764943.0,1453840.0,485504.0,8.91,23.95,284522.0,15.2,45.52,15961.0,5797.0,0.526,72,2081,216,137202,3193400
2021-03-16,Rhode Island,396843.0,491495.0,283670.0,11.31,37.46,119774.0,26.78,46.4,8423.0,8528.0,0.807,44,2583,263,132014,1059300
2021-03-16,South Carolina,1627125.0,2042685.0,1049599.0,11.45,31.6,589423.0,20.39,39.67,8271.0,6375.0,0.797,45,8881,681,534869,5148600
2021-03-16,South Dakota,379911.0,459375.0,245286.0,15.68,42.94,138707.0,27.73,51.93,1406.0,8583.0,0.8270000000000001,46,1912,142,114791,884600
2021-03-16,Tennessee,1960657.0,2744960.0,1265605.0,9.88,28.71,674887.0,18.53,40.19,8280.0,6129.0,0.7140000000000001,47,11547,1120,779888,6830000
2021-03-16,Texas,8660886.0,11362975.0,5601318.0,9.99,29.87,2897500.0,19.32,39.19,113213.0,6705.0,0.762,48,46824,5823,2734622,28997300
2021-03-16,Utah,1030630.0,1212030.0,626747.0,8.56,32.15,274333.0,19.55,37.81,22048.0,6711.0,0.85,49,2032,481,379139,3206300
2021-03-16,Vermont,243777.0,309820.0,156682.0,13.19,39.07,82273.0,25.11,49.65,4641.0,9130.0,0.787,50,215,55,17047,623900
2021-03-16,Virgin Islands,28115.0,46800.0,18541.0,8.37,26.86,8763.0,17.71,44.71,854.0,5951.0,0.601,78,25,0,2773,104600
2021-03-16,Virginia,2987320.0,3597985.0,1938252.0,12.93,35.0,1103311.0,22.71,42.15,35375.0,7257.0,0.83,51,10104,1276,597141,8535700
2021-03-16,Washington,2665688.0,3396560.0,1714661.0,12.81,35.01,975197.0,22.52,44.6,39640.0,7701.0,0.785,53,5206,637,353981,7614800
2021-03-16,West Virginia,689649.0,876775.0,421226.0,14.65,38.48,262477.0,23.5,48.92,3568.0,6641.0,0.787,54,2546,341,136019,1792200
2021-03-16,Wisconsin,2130926.0,2528285.0,1356659.0,13.2,36.6,768454.0,23.3,43.42,23030.0,7814.0,0.843,55,7184,649,626537,5822500
2021-03-16,Wyoming,213969.0,270015.0,130020.0,14.14,36.97,81809.0,22.47,46.65,1470.0,6949.0,0.792,56,693,25,55397,578700
2021-03-17,Alabama,1363987.0,2080870.0,893767.0,10.68,27.82,523649.0,18.23,42.44,31689.0,5541.0,0.655,1,10363,759,509476,4903600
2021-03-17,Alaska,345987.0,499625.0,210932.0,18.56,47.3,135810.0,28.83,68.3,6340.0,7464.0,0.6920000000000001,2,293,174,60526,731400
2021-03-17,Arizona,2697523.0,3299085.0,1682456.0,13.13,37.06,955402.0,23.11,45.33,42240.0,7928.0,0.818,4,16586,446,836441,7277900
2021-03-17,Arkansas,912660.0,1336570.0,602085.0,10.58,30.24,319158.0,19.95,44.29,15601.0,5372.0,0.6829999999999999,5,5507,325,328807,3017400
2021-03-17,California,13161027.0,17612260.0,8847129.0,11.0,33.31,4347379.0,22.39,44.57,474576.0,7587.0,0.747,6,56976,3368,3631857,39513700
2021-03-17,Colorado,1987533.0,2536780.0,1262328.0,12.97,34.51,746744.0,21.92,44.05,39200.0,7270.0,0.7829999999999999,8,6136,691,447840,5758500
2021-03-17,Connecticut,1483587.0,1774555.0,977155.0,14.82,41.61,528525.0,27.41,49.77,23253.0,8455.0,0.836,9,7807,373,295155,3565400
2021-03-17,Delaware,346179.0,461335.0,218487.0,12.79,35.55,124533.0,22.44,47.38,7750.0,8936.0,0.75,10,1516,372,91734,973800
2021-03-17,District of Columbia,281538.0,415845.0,133611.0,9.75,39.89,68796.0,18.93,58.92,7114.0,8775.0,0.677,11,1044,81,42811,705700
2021-03-17,Florida,7332554.0,9981955.0,4524707.0,11.93,34.14,2562319.0,21.07,46.48,134665.0,8397.0,0.735,12,32503,4599,1989016,21479100
2021-03-17,Georgia,2814158.0,4284205.0,1710417.0,9.89,26.51,1050574.0,16.11,40.35,3886.0,5451.0,0.657,13,17801,1979,1013900,10617100
2021-03-17,Guam,68451.0,87860.0,38212.0,17.9,41.29,29677.0,23.05,53.0,1370.0,6956.0,0.779,66,135,3,9013,165700
2021-03-17,Hawaii,559118.0,735390.0,349281.0,15.25,39.49,215871.0,24.67,51.94,12995.0,8400.0,0.76,15,448,66,28432,1415900
2021-03-17,Idaho,566777.0,726515.0,349038.0,12.07,31.72,215734.0,19.53,40.65,698.0,5535.0,0.78,16,1937,456,176617,1787100
2021-03-17,Illinois,4469795.0,5664615.0,2909272.0,12.57,35.27,1592976.0,22.96,44.7,90740.0,8987.0,0.789,17,23255,1513,1217258,12672400
2021-03-17,Indiana,2206988.0,2817710.0,1345400.0,13.01,32.78,875577.0,19.98,41.85,36344.0,5784.0,0.7829999999999999,18,12893,906,677705,6732700
2021-03-17,Iowa,1155384.0,1377395.0,756625.0,13.61,36.62,429403.0,23.98,43.66,381.0,8399.0,0.8390000000000001,19,5668,417,344268,3155100
2021-03-17,Kansas,931281.0,1371785.0,638421.0,11.67,31.97,339940.0,21.91,47.09,14174.0,7926.0,0.679,20,4837,593,301763,2913000
2021-03-17,Kentucky,1582305.0,1953155.0,1072092.0,12.52,35.42,559194.0,24.0,43.72,34742.0,8425.0,0.81,21,5197,891,421780,4467400
2021-03-17,Louisiana,1519050.0,2062360.0,963135.0,12.12,32.68,563448.0,20.72,44.36,24568.0,6446.0,0.737,22,9955,445,440641,4649200
2021-03-17,Maine,528359.0,636990.0,354939.0,14.36,39.31,193048.0,26.4,47.39,250.0,9237.0,0.8290000000000001,23,725,203,47591,1344100
2021-03-17,Maryland,2082976.0,2671490.0,1397258.0,12.93,34.45,782003.0,23.11,44.19,49542.0,7606.0,0.78,24,8099,917,395817,6045800
2021-03-17,Massachusetts,2710203.0,3159090.0,1805897.0,13.68,39.32,942557.0,26.2,45.83,76705.0,8214.0,0.858,25,16732,1711,614489,6892900
2021-03-17,Michigan,3310710.0,4357770.0,2152908.0,12.18,33.15,1216351.0,21.56,43.64,65112.0,6857.0,0.76,26,16800,3791,679274,9985800
2021-03-17,Minnesota,2080648.0,2494350.0,1379321.0,13.45,36.89,758802.0,24.46,44.23,34497.0,7819.0,0.8340000000000001,27,6824,1036,500030,5639900
2021-03-17,Mississippi,921413.0,1314855.0,604746.0,11.28,30.96,335856.0,20.32,44.18,15273.0,5765.0,0.701,28,6936,352,301602,2975900
2021-03-17,Missouri,1939762.0,2623475.0,1235858.0,10.8,31.61,663018.0,20.14,42.75,31903.0,5922.0,0.7390000000000001,29,8806,811,580040,6137400
2021-03-17,Montana,406867.0,517205.0,257975.0,14.43,38.07,154190.0,24.14,48.39,5151.0,7651.0,0.787,30,1398,133,102602,1068800
2021-03-17,Nebraska,712099.0,873070.0,457500.0,13.74,36.81,265864.0,23.65,45.13,14923.0,7734.0,0.816,31,2238,250,205896,1934500
2021-03-17,Nevada,1034347.0,1302310.0,651736.0,12.04,33.58,370823.0,21.16,42.28,14210.0,7221.0,0.794,32,5148,302,300177,3080400
2021-03-17,New Hampshire,478758.0,607415.0,345874.0,12.0,35.21,163149.0,25.44,44.67,7278.0,7711.0,0.7879999999999999,33,1202,297,79367,1359700
2021-03-17,New Jersey,3254946.0,3878855.0,2251222.0,13.09,36.65,1162372.0,25.35,43.67,80217.0,8685.0,0.8390000000000001,34,24004,4312,849169,8881900
2021-03-17,New Mexico,983709.0,1131335.0,630828.0,17.56,46.91,368179.0,30.08,53.95,13213.0,9748.0,0.87,35,3874,243,188907,2096600
2021-03-17,New York,6700442.0,8921845.0,4487772.0,11.37,34.44,2211524.0,23.07,45.86,128590.0,7408.0,0.7509999999999999,36,48686,6582,1762032,19455200
2021-03-17,North Carolina,3630467.0,4596440.0,2337632.0,12.6,34.62,1321297.0,22.29,43.83,66260.0,8873.0,0.79,37,11783,1687,897353,10487000
2021-03-17,North Dakota,325202.0,367000.0,200698.0,15.06,42.67,114769.0,26.34,48.16,3509.0,8331.0,0.8859999999999999,38,1490,134,101424,762100
2021-03-17,Northern Mariana Islands,22934.0,44010.0,13356.0,16.81,40.32,9562.0,23.48,77.37,330.0,4799.0,0.521,69,2,3,157,56800
2021-03-17,Ohio,3928456.0,5173835.0,2507736.0,12.62,33.61,1474716.0,21.45,44.26,65500.0,7479.0,0.759,39,17992,1458,993681,11690100
2021-03-17,Oklahoma,1519597.0,2132425.0,975627.0,13.49,38.4,533659.0,24.66,53.89,31207.0,6671.0,0.713,40,4788,491,433516,3956500
2021-03-17,Oregon,1414113.0,1851555.0,906252.0,12.33,33.53,519950.0,21.49,43.9,1831.0,5937.0,0.764,41,2358,264,160348,4217500
2021-03-17,Pennsylvania,4491125.0,5860715.0,3012928.0,12.02,35.08,1538429.0,23.53,45.78,150294.0,9520.0,0.7659999999999999,42,24749,3193,979065,12801800
2021-03-17,Puerto Rico,788188.0,1508690.0,499268.0,9.24,24.68,295034.0,15.63,47.24,23245.0,5079.0,0.522,72,2083,67,137269,3193400
2021-03-17,Rhode Island,403044.0,496165.0,286139.0,11.68,38.05,123688.0,27.01,46.84,6201.0,8367.0,0.812,44,2588,434,132448,1059300
2021-03-17,South Carolina,1649023.0,2089905.0,1065987.0,11.61,32.03,597686.0,20.7,40.59,21898.0,6271.0,0.789,45,8933,1231,536100,5148600
2021-03-17,South Dakota,384987.0,469175.0,248205.0,15.96,43.52,141180.0,28.06,53.03,5076.0,8547.0,0.821,46,1915,175,114966,884600
2021-03-17,Tennessee,2007555.0,2823060.0,1300220.0,10.07,29.4,687720.0,19.04,41.34,46898.0,6193.0,0.711,47,11555,1705,781593,6830000
2021-03-17,Texas,8850377.0,12080835.0,5750589.0,10.14,30.52,2941437.0,19.83,41.66,189491.0,6507.0,0.733,48,46997,4541,2739163,28997300
2021-03-17,Utah,1052347.0,1248930.0,639360.0,8.77,32.82,281144.0,19.94,38.96,21717.0,6650.0,0.843,49,2037,699,379838,3206300
2021-03-17,Vermont,246663.0,318720.0,158711.0,13.49,39.53,84148.0,25.43,51.08,2886.0,9055.0,0.774,50,217,59,17106,623900
2021-03-17,Virgin Islands,29233.0,46800.0,19203.0,8.72,27.93,9133.0,18.34,44.71,1118.0,6305.0,0.625,78,25,0,2773,104600
2021-03-17,Virginia,3027633.0,3643465.0,1968155.0,13.08,35.47,1116040.0,23.06,42.69,40313.0,6876.0,0.831,51,10154,1327,598468,8535700
2021-03-17,Washington,2705839.0,3427310.0,1742242.0,12.99,35.53,988886.0,22.88,45.01,40151.0,7549.0,0.789,53,5212,925,354906,7614800
2021-03-17,West Virginia,695358.0,879575.0,426168.0,14.7,38.8,263392.0,23.78,49.08,5709.0,6715.0,0.7909999999999999,54,2565,315,136334,1792200
2021-03-17,Wisconsin,2160948.0,2542555.0,1373417.0,13.43,37.11,782060.0,23.59,43.67,30022.0,7879.0,0.85,55,7203,729,627266,5822500
2021-03-17,Wyoming,214015.0,278515.0,130099.0,14.14,36.98,81856.0,22.48,48.12,46.0,5883.0,0.768,56,693,97,55494,578700
2021-03-18,Alabama,1390066.0,2118650.0,912663.0,10.88,28.35,533375.0,18.61,43.21,26079.0,5252.0,0.6559999999999999,1,10391,572,510048,4903600
2021-03-18,Alaska,351093.0,509025.0,213432.0,18.93,47.99,138464.0,29.18,69.58,5106.0,7368.0,0.69,2,296,155,60681,731400
2021-03-18,Arizona,2755436.0,3325025.0,1716937.0,13.45,37.86,978991.0,23.59,45.68,57913.0,7950.0,0.8290000000000001,4,16645,278,836719,7277900
2021-03-18,Arkansas,929862.0,1359410.0,615670.0,10.75,30.81,324554.0,20.4,45.05,17202.0,6143.0,0.684,5,5515,264,329071,3017400
2021-03-18,California,13563094.0,18024930.0,9097819.0,11.43,34.33,4517256.0,23.03,45.62,402067.0,8470.0,0.752,6,57213,3572,3635429,39513700
2021-03-18,Colorado,2029213.0,2644500.0,1285898.0,13.3,35.24,765933.0,22.33,45.92,41680.0,6577.0,0.767,8,6144,1366,449206,5758500
2021-03-18,Connecticut,1514945.0,1820525.0,993878.0,15.24,42.49,543501.0,27.88,51.06,31358.0,8440.0,0.8320000000000001,9,7822,1156,296311,3565400
2021-03-18,Delaware,354571.0,474605.0,225478.0,12.93,36.41,125907.0,23.16,48.74,8392.0,8050.0,0.747,10,1517,302,92036,973800
2021-03-18,District of Columbia,285546.0,428215.0,136208.0,9.89,40.46,69819.0,19.3,60.68,4008.0,8398.0,0.667,11,1046,81,42892,705700
2021-03-18,Florida,7522691.0,10234515.0,4652763.0,12.25,35.03,2630843.0,21.66,47.65,190137.0,7919.0,0.735,12,32597,5093,1994109,21479100
2021-03-18,Georgia,2906563.0,4403365.0,1774120.0,10.19,27.38,1082385.0,16.71,41.47,92405.0,5687.0,0.66,13,17861,2225,1016125,10617100
2021-03-18,Guam,70056.0,87860.0,39483.0,18.1,42.26,30003.0,23.82,53.0,1605.0,6889.0,0.797,66,135,4,9017,165700
2021-03-18,Hawaii,572716.0,755470.0,359319.0,15.51,40.45,219607.0,25.38,53.36,13598.0,8418.0,0.758,15,448,86,28518,1415900
2021-03-18,Idaho,586497.0,735815.0,359793.0,12.57,32.82,224667.0,20.13,41.17,19720.0,6278.0,0.797,16,1940,321,176938,1787100
2021-03-18,Illinois,4584510.0,5739945.0,2983268.0,12.92,36.18,1637747.0,23.54,45.3,114715.0,9095.0,0.799,17,23287,2409,1219667,12672400
2021-03-18,Indiana,2252443.0,2861620.0,1374484.0,13.27,33.46,893151.0,20.42,42.51,45455.0,5801.0,0.787,18,12907,964,678669,6732700
2021-03-18,Iowa,1182560.0,1429895.0,772635.0,14.0,37.48,441682.0,24.49,45.32,27176.0,8294.0,0.8270000000000001,19,5673,592,344860,3155100
2021-03-18,Kansas,959395.0,1389085.0,659314.0,11.96,32.93,348321.0,22.63,47.68,28114.0,8001.0,0.691,20,4837,23,301786,2913000
2021-03-18,Kentucky,1619517.0,2000045.0,1099332.0,12.78,36.25,571138.0,24.61,44.77,37212.0,8392.0,0.81,21,5524,766,422546,4467400
2021-03-18,Louisiana,1519659.0,2096030.0,963543.0,12.13,32.69,563914.0,20.73,45.09,609.0,5502.0,0.725,22,9974,541,441182,4649200
2021-03-18,Maine,528977.0,666270.0,355660.0,14.38,39.35,193255.0,26.46,49.57,618.0,9181.0,0.794,23,727,241,47832,1344100
2021-03-18,Maryland,2130973.0,2791910.0,1428416.0,13.21,35.25,798449.0,23.63,46.18,47997.0,7530.0,0.763,24,8113,1113,396930,6045800
2021-03-18,Massachusetts,2773542.0,3270160.0,1845302.0,14.06,40.24,969041.0,26.77,47.45,63339.0,8233.0,0.848,25,16759,1941,616430,6892900
2021-03-18,Michigan,3396328.0,4386080.0,2216026.0,12.45,34.01,1243440.0,22.19,43.92,85618.0,7110.0,0.774,26,16835,3048,682322,9985800
2021-03-18,Minnesota,2119439.0,2527550.0,1399649.0,13.79,37.58,777983.0,24.82,44.82,38791.0,7494.0,0.8390000000000001,27,6830,1496,501526,5639900
2021-03-18,Mississippi,940902.0,1367555.0,617430.0,11.53,31.61,343155.0,20.75,45.95,19489.0,5630.0,0.688,28,6938,322,301924,2975900
2021-03-18,Missouri,1989274.0,2666685.0,1268923.0,11.1,32.41,681207.0,20.68,43.45,49512.0,6161.0,0.746,29,8811,721,580761,6137400
2021-03-18,Montana,414258.0,531005.0,263148.0,14.68,38.76,156863.0,24.62,49.68,7391.0,7326.0,0.78,30,1407,134,102736,1068800
2021-03-18,Nebraska,731885.0,895430.0,467152.0,14.28,37.84,276138.0,24.15,46.29,19786.0,7542.0,0.8170000000000001,31,2241,300,206196,1934500
2021-03-18,Nevada,1062287.0,1324080.0,672177.0,12.3,34.49,378958.0,21.82,42.99,27940.0,7318.0,0.802,32,5157,257,300434,3080400
2021-03-18,New Hampshire,489626.0,622005.0,352868.0,12.33,36.01,167586.0,25.95,45.75,10868.0,7456.0,0.787,33,1207,335,79702,1359700
2021-03-18,New Jersey,3346883.0,4058035.0,2312582.0,13.49,37.68,1197797.0,26.04,45.69,91937.0,8234.0,0.825,34,24076,4472,853641,8881900
2021-03-18,New Mexico,1004050.0,1136375.0,642435.0,18.05,47.88,378563.0,30.64,54.19,20341.0,9290.0,0.884,35,3879,251,189158,2096600
